content_description,author_profile,name,ISBN,score,price,link,press,page,date,author 
"美学大师蒋勋以美学家特有的思维和情感切入孤独，从情欲、语言、革命、思维、伦理、暴力六个面向阐释孤独美学，融个人记忆、美学追问、文化反思、社会批判于一体。可以说，蒋勋在本书中，创造了孤独美学：美学的本质或许就是孤独。
自序
情欲孤独
语言孤独
革命孤独
暴力孤独
思维孤独
伦理孤独",蒋勋，一九四七年生，福建长乐人，台北中国文化大学史学系、艺术研究所毕业。一九七二年负笈法国巴黎大学艺术研究所，一九七六年返台后，曾任《雄狮美术》月刊主编、东海大学美术系系主任，现任《联合文学》社长。著述颇丰，主要有《舞动白蛇传》《给年轻艺术家的信》《天地有大美》《美的沉思》《多情应笑我》《今宵酒醒何处》《写给大家的中国美术史》等。,孤独六讲,9787563391271,8.1,36.00元,https://book.douban.com/subject/4124727/,广西师范大学出版社,272,2009-10-1,蒋勋
"宋钢在下部里面遭遇的命运是他所在的工厂破产，他也越来越潦倒，后来因为各种各样复杂的原因，他在40多岁时自杀了。他自杀时，林红和李光头正在同一张床上。宋钢在临死之前，给林红和李光头都写了一封信。
林红是一个典型的连接今天和过去的女性，不同于80年代以后出生的女性。宋钢的死，让她在生意场上变得像以前的李光头一样很成功，而李光头则变得没有了任何欲望，挣钱没有了任何兴趣，唯一的愿望就是，上太空，把哥哥的骨灰盒拿到太空去。
在尾声里，余华交代了李光头的命运。“他要上太空去。他还专门请了两个俄罗斯留学生教他俄语，还进行体能锻炼。因为李光头在电视里看到，在太空的轨道上，每天可以看16次日出和16次日落。李光头要把宋钢的骨灰盒放在，太空的轨道上，让宋钢遨游在月亮和星星之间，最后，李光头用俄语说：‘我的兄弟宋钢就是外星人了’。”",余华，浙江海盐人，1960年出生于浙江杭州，后来随父母迁居海盐县。中学毕业后，因父母是医生，余华曾当过牙医，五年后弃医从文，进入县文化馆和嘉兴文联，从此开始文学创作生涯。曾在北京鲁迅文学院与北师大中文系合办的研究生班深造，1984年开始发表小说。余华是中国先锋派小说的代表人物，与叶兆言、苏童等人齐名。作品有短篇小说集《十八岁出门远行》、《世事如烟》，和长篇小说《活着》、《在细雨中呼喊》及《战栗》。,兄弟（下）,9787532129843,7.4,27.00元,https://book.douban.com/subject/1703544/,上海文艺出版社,475,2006-3,余华
,"蔡崇达
1982年生人，闽南人。
大隐隐于市的新生代媒体人，人称“天才达达”，韩寒口中的“写作大师”。
现任《中国新闻周刊》执行主编。“南方国际文学周”联合发起人。
曾任职于《新周刊》《三联生活周刊》；24岁担任《周末画报》新闻版主编；27岁任《GQ》中国版报道总监，为 全球17个国家版本的《GQ》最年轻的报道总监。",皮囊,9787201088945,7.7,39.80元,https://book.douban.com/subject/26278687/,天津人民出版社,264,2014-12-1,蔡崇达
"★三毛——华文世界里的传奇女子，她的足迹遍及世界各地
★此篇是三毛最受欢迎的作品，倾倒了全世界的华文读者
★封面由台湾著名设计师聂永真倾情设计
★全方位、多角度、立体化地展现了别样的三毛
内容简介
三毛作品中最脍炙人口当属《撒哈拉的故事》，本书由十几篇精彩动人的散文结合而成，其中《沙漠中的饭店》，是三毛适应荒凉单调的沙漠生活后，重新拾笔的第一篇文章，从此之后，三毛便写出一系列以沙漠为背景的故事，倾倒了全世界的华文读者。",,撒哈拉的故事,9787530211113,9.3,24.00元,https://book.douban.com/subject/6710437/,北京十月文艺出版社,300,2011-1-7,三毛
王小波书信均选自朝华出版社2004年4月第一版《爱你就像爱生命》，此书系王小波生前从未发表过的与李银河的“两地书”，也是迄今他们夫妇最完整和独立的一本书信集。,"王小波，1952年出生。一个特立独行的作家。他的作品被誉为“中国当代文坛最美的收获”。自1997年4月11日去世后，他的作品被人们广泛阅读、关注、讨论，并引发了“王小波热”的文化现象。
主要作品有《黄金时代》、《白银时代》、《青铜时代》、《我的精神家园》、《沉默的大多数》、《黑铁时代》、《地久天长》：纪念、评论集有  《浪漫骑士》、《不再沉默》、《王小波画传》。
李银河，1952年生于北京，王小波的遗孀。中国社会科学院社会学研究所研究员、博士生导师，美国匹兹堡大学社会博士、北京大学社会学博士后。
主要著作有《同性恋亚文化》、《中国人的性爱与婚姻》、《中国女性的性与爱》等。",爱你就像爱生命,9787806859988,8.8,18.00元,https://book.douban.com/subject/3071717/,上海锦绣文章出版社,222,2008-5,李银河
梁文道先生近两年来撰写的时评文字结集，谈及政治、民主、民族、教育、新闻自由、公民道德等社会诸多方面。文字风格犀利，文章主旨清晰、论述简洁有力，往往一针见血命中问题之要害，其文字在带给读者阅读快感之余，还催人省思，给人启示。本书名曰《常识》，正如梁氏自言：“本书所集，卑之无甚高论，多为常识而已。若觉可怪，是因为此乃一个常识稀缺的时代。”,梁文道，1970年生于香港。1988年开始撰写艺评、文化及时事评论，并曾参与各种类型的文化及社会活动。现职凤凰卫视评论员，为《南方周末》及《南方都市报》等中国内地、香港及马亚西十余份报刊杂志专栏作家。,常识,9787563379637,8.1,38.00,https://book.douban.com/subject/3344676/,广西师范大学出版社,367,2009-1,梁文道
"《从你的全世界路过》是微博上最会写故事的人张嘉佳献给你的心动故事。
最初以“睡前故事”系列的名义在网上疯狂流传，几天内达到1,500,000 次转发，超4亿次阅读，引来电影投资方的巨资抢购，转瞬便签下其中5个故事的电影版权。每1分钟，都有人在张嘉佳的故事里看到自己。
读过睡前故事的人会知道，这是一本纷杂凌乱的书。像朋友在深夜跟你在叙述，叙述他走过的千山万水。那么多篇章，有温暖的，有明亮的，有落单的，有疯狂的，有无聊的，有胡说八道的。当你辗转失眠时，当你需要安慰时，当你等待列车时，当你赖床慵懒时，当你饭后困顿时，应该都能找到一章合适的。
我希望写一本书，你可以留在枕边、放进书架，或者送给最重要的那个人。
从你的全世界路过，随便打开一篇就可以了。
——张嘉佳",张嘉佳，毕业于南京大学，出版小说《几乎成了英雄》《情人书》《刀见笑》。所著《小夫妻天天恶战》《姐姐的故事》等文章也反响巨大。曾任电影《刀见笑》编剧，获2011年金马奖最佳改编剧本提名。《从你的全世界路过》是一本短篇集，即“睡前故事”系列，发表后广为流传，总阅读量超过四亿，2013年引发风暴，成为奇迹。由书中故事改编的电影项目，现已确定拍摄的高达五部。其中名篇《你会不会说话》交给著名导演陈国富、《我希望有个如你一般的人》《暴走萝莉》交给幸福蓝海影业，均在拍摄筹备中。,从你的全世界路过,9787540458027,7.1,CNY39.80,https://book.douban.com/subject/25747921/,湖南文艺出版社,376,2013-11-1,张嘉佳
一脚踏空的少女，穿越千年的时空，从繁华都市的深圳来到风云诡变的宫廷。正处于争位时候的阿哥们，款款深情的目光后，带着探究、带着诱惑也带着几分真真假假的心疼。她努力地想避开着历史的洪流，但那一双双幽暗深邃的眼睛却将拉住……,"桐华，女，知名女作家，悦读纪签约作者。
“大漠孤烟直，长河落日圆”是从小惯看的景色，向往着“小桥流水人家”，工作后索性跑到南方，领略一番巴蕉夜雨，薄暮昏冥。现定居美国。一直觉得人生不管是“大江东去，浪淘尽”，还是“杨柳岸，晓风残月”都该体会经历。
已出版作品：《步步惊心》、《大漠谣》、《云中歌》。",步步惊心,9787105077502,8.1,25.00元,https://book.douban.com/subject/1812439/,民族出版社,400,2006-6,桐华
收录“十六岁的日记”、“参加葬礼的名人”、“春天的景色”、“温泉旅馆”、“花的圆舞曲”等15篇短篇小说。,川端康成（1899-1972），日本小说家，新感觉派代表作家之一。他的作品有印象主义色彩，意境新颖，同时由于受佛教影响较深，作品常带有消极悲观情调。代表作有《雪国》、《古都》、《睡美人》、《伊豆的舞女》等。川端康成获1968年诺贝尔文学奖，是继泰戈尔之后第二个获此项殊荣的东方作家。,伊豆的舞女,9787563334421,8.2,23.80元,https://book.douban.com/subject/1005521/,广西师范大学出版社,318,2002-2,[日]川端康成
"《二三事》讲述了一个关于遗忘和记得的故事。爱与恩慈。从欲望纠缠直到无爱的淡薄和甘心承担。对另一个人的付出和牺牲，试图获得对自我的救赎。生之繁华直至荒芜。书中的每一个人都在做出选择。但这选择里没有对错的道理，也无幸福的标准。只是代表生命的时间，不断行进，并终究走向静默。
小说的5个大部分，均是书里主要人物的名字。纯粹安妮宝贝清淡风格的名字：良生、莲安、沿见、恩和、盈年。安妮宝贝摆弄她小说里的人物，如同摆弄一枚枚沉默不语的棋子，他们随波逐流，却总是一往无前，自有一种凛冽意志。不容多加解释。",安妮宝贝，自由作家，现居北京。曾任职金融广告网络等行业。已出版短篇小说集《告别薇安》，散文及短篇小说集《八月未央》，长篇小说《彼岸花》，摄影图文集《蔷薇岛屿》。,二三事,9787544226745,7.7,20.00元,https://book.douban.com/subject/1058234/,南海出版公司,234,2004-1,安妮宝贝（庆山）
"柯景腾读国中时是一个成绩暴烂而且又调皮捣蛋的男生，老师将他“托付”给班里最优秀的女生沈佳仪。只要他不认真学习，沈佳仪就会用钢笔戳他的衣服。
在沈佳仪的监督和鼓励下，柯景腾的成绩就像芝麻开花节节高，渐渐地，他也喜欢上了气质优雅的沈佳仪。但是柯景腾却不敢向心爱的女生表白，因为几乎被所有男生喜欢的沈佳仪对追求她的男生一律有一种反感，她只想好好学习，不希望别人介入自己的生活。
但是，为何沈佳仪唯独愿意把心事与柯景腾分享呢？她对他究竟有没有别样的感觉呢？柯景腾暗恋沈佳仪八年最终能否修得正果呢？让我们走进《那些年，我们一起追过的女孩》，一起来寻找最纯真的感动吧！",九把刀，本名柯景腾，东海大学研究生，网坛文学高手。99 年以中篇小说《恐惧炸弹》在网络上一炮而红。部分作品在台湾新生报等媒体连载，读者反应热烈，目前网络文学最大站猫园中长篇小说版最具人气的作家！被誉为“网络文学经典制造机”。九把刀在写作上自创一种黑色神经喜剧的风格，用词辛辣，奇想联翩，好笑且诱人深省，别有一番神奇寓意。,那些年，我们一起追的女孩,9787806737842,8.2,20.00元,https://book.douban.com/subject/1958227/,花山文艺出版社,196,2007-1,九把刀
